pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
136221687,Wave 5,female,28,Partner,No degree,2,Not owner,Yorkshire and the Humber
136992928,Wave 5,male,28,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136221691,Wave 5,male,31,No partner,No degree,2,Not owner,Yorkshire and the Humber
137292166,Wave 5,male,22,No partner,No degree,Highest 25%,Not owner,Yorkshire and the Humber
136222367,Wave 5,female,31,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136224407,Wave 5,male,46,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136224411,Wave 5,female,55,No partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136225767,Wave 5,female,55,No partner,Degree,3,Missing,Yorkshire and the Humber
136227127,Wave 5,female,56,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136227131,Wave 5,male,51,Partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136232567,Wave 5,female,86,No partner,No degree,2,Not owner,Yorkshire and the Humber
136234607,Wave 5,male,92,No partner,No degree,2,Owner,Yorkshire and the Humber
136235967,Wave 5,female,32,Partner,No degree,2,Owner,Yorkshire and the Humber
136237327,Wave 5,female,80,No partner,No degree,2,Not owner,Yorkshire and the Humber
136240727,Wave 5,female,59,No partner,No degree,2,Not owner,Yorkshire and the Humber
136241407,Wave 5,female,53,No partner,No degree,3,Not owner,Yorkshire and the Humber
136241415,Wave 5,male,29,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
137381162,Wave 5,female,26,No partner,Degree,3,Owner,Yorkshire and the Humber
136241411,Wave 5,male,25,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136242095,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136242091,Wave 5,female,53,Partner,No degree,2,Not owner,Yorkshire and the Humber
136242087,Wave 5,male,56,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
137407806,Wave 5,male,23,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136242767,Wave 5,female,64,No partner,No degree,2,Not owner,Yorkshire and the Humber
136243447,Wave 5,male,29,Partner,No degree,3,Owner,Yorkshire and the Humber
136243451,Wave 5,female,29,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136253651,Wave 5,female,63,Partner,No degree,2,Not owner,Yorkshire and the Humber
136253647,Wave 5,male,66,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136255007,Wave 5,male,55,No partner,No degree,2,Owner,Yorkshire and the Humber
136255691,Wave 5,male,42,Partner,No degree,3,Owner,Yorkshire and the Humber
136255687,Wave 5,female,34,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136257051,Wave 5,male,38,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136257047,Wave 5,male,34,Partner,Degree,3,Owner,Yorkshire and the Humber
136258411,Wave 5,male,30,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136258407,Wave 5,female,34,No partner,Degree,2,Owner,Yorkshire and the Humber
136264527,Wave 5,female,95,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136265887,Wave 5,female,41,No partner,Degree,3,Not owner,Yorkshire and the Humber
136266567,Wave 5,female,27,No partner,No degree,2,Not owner,Yorkshire and the Humber
137543762,Wave 5,male,26,No partner,No degree,2,Not owner,Yorkshire and the Humber
136267927,Wave 5,female,37,No partner,No degree,3,Owner,Yorkshire and the Humber
136271327,Wave 5,female,72,No partner,No degree,2,Not owner,Yorkshire and the Humber
136272687,Wave 5,female,37,Partner,No degree,2,Owner,Yorkshire and the Humber
136274047,Wave 5,male,40,No partner,Degree,Highest 25%,Not owner,Yorkshire and the Humber
136276767,Wave 5,male,38,No partner,Degree,Highest 25%,Missing,Yorkshire and the Humber
136276771,Wave 5,female,43,No partner,Degree,Highest 25%,Missing,Yorkshire and the Humber
136277451,Wave 5,male,76,Partner,No degree,2,Owner,Yorkshire and the Humber
136277447,Wave 5,female,74,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136281527,Wave 5,female,87,No partner,No degree,2,Missing,Yorkshire and the Humber
136287647,Wave 5,female,79,No partner,No degree,3,Owner,Yorkshire and the Humber
136291051,Wave 5,female,41,Partner,No degree,3,Owner,Yorkshire and the Humber
136295131,Wave 5,female,38,No partner,No degree,Highest 25%,Not owner,North West
136295807,Wave 5,female,45,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136295811,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136299887,Wave 5,male,85,No partner,No degree,2,Owner,Yorkshire and the Humber
136302611,Wave 5,female,57,No partner,Degree,3,Not owner,South West
136302607,Wave 5,male,54,No partner,No degree,Lowest 25%,Not owner,South West
136306687,Wave 5,female,84,No partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
136309407,Wave 5,female,78,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136309411,Wave 5,male,66,No partner,No degree,3,Not owner,Yorkshire and the Humber
136313487,Wave 5,female,82,No partner,No degree,2,Owner,Yorkshire and the Humber
136316207,Wave 5,male,38,Partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136316211,Wave 5,female,38,Partner,Degree,3,Not owner,Yorkshire and the Humber
136321647,Wave 5,female,58,No partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136322331,Wave 5,male,69,Partner,No degree,3,Owner,East Midlands
136322327,Wave 5,female,68,Partner,No degree,Lowest 25%,Owner,East Midlands
136323007,Wave 5,female,58,No partner,No degree,2,Not owner,Yorkshire and the Humber
136323687,Wave 5,male,80,No partner,No degree,3,Owner,Yorkshire and the Humber
136327091,Wave 5,male,43,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136327087,Wave 5,female,37,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136327767,Wave 5,female,37,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
137428088,Wave 5,male,35,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136330487,Wave 5,female,53,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136330503,Wave 5,male,23,No partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
136330491,Wave 5,male,53,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136330495,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
137870166,Wave 5,female,24,No partner,Degree,2,Not owner,Yorkshire and the Humber
136330499,Wave 5,female,25,No partner,Degree,Highest 25%,Not owner,Yorkshire and the Humber
137870126,Wave 5,female,24,No partner,Degree,3,Not owner,Yorkshire and the Humber
137863962,Wave 5,female,24,No partner,Degree,2,Not owner,Yorkshire and the Humber
136332531,Wave 5,male,47,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136332543,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136332539,Wave 5,male,19,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136332527,Wave 5,female,47,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136333207,Wave 5,male,34,No partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
137489288,Wave 5,female,63,No partner,No degree,3,Owner,Yorkshire and the Humber
136335247,Wave 5,male,69,No partner,No degree,Highest 25%,Owner,Yorkshire and the Humber
136337287,Wave 5,female,30,Partner,Degree,Lowest 25%,Owner,Yorkshire and the Humber
136337291,Wave 5,male,31,Partner,Degree,3,Owner,Yorkshire and the Humber
136339327,Wave 5,male,51,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136339335,Wave 5,male,21,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136339331,Wave 5,female,50,Partner,No degree,3,Owner,Yorkshire and the Humber
136339339,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
136342051,Wave 5,female,60,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
136342047,Wave 5,male,62,Partner,Degree,3,Owner,Yorkshire and the Humber
136342055,Wave 5,female,26,No partner,Degree,2,Not owner,Yorkshire and the Humber
136342727,Wave 5,female,63,No partner,Degree,3,Owner,Yorkshire and the Humber
136343411,Wave 5,female,80,Partner,No degree,2,Owner,East Midlands
136343407,Wave 5,male,83,Partner,No degree,2,Owner,East Midlands
136345447,Wave 5,female,53,No partner,No degree,2,Owner,East Midlands
136345451,Wave 5,male,61,No partner,No degree,Lowest 25%,Owner,East Midlands
136348171,Wave 5,male,83,Partner,No degree,2,Owner,East Midlands
136348167,Wave 5,female,80,Partner,No degree,Lowest 25%,Owner,East Midlands
136349527,Wave 5,female,77,No partner,No degree,3,Not owner,East Midlands
136349539,Wave 5,male,74,No partner,Degree,2,Not owner,East Midlands
136349531,Wave 5,female,73,No partner,No degree,Lowest 25%,Owner,East Midlands
136350207,Wave 5,female,58,No partner,No degree,2,Not owner,East Midlands
136350211,Wave 5,male,22,No partner,No degree,Lowest 25%,Not owner,East Midlands
136350887,Wave 5,female,70,Partner,No degree,2,Owner,East Midlands
136350891,Wave 5,male,66,Partner,No degree,2,Owner,East Midlands
136351571,Wave 5,female,62,No partner,No degree,2,Owner,East Midlands
136356331,Wave 5,female,63,Partner,No degree,Lowest 25%,Owner,East Midlands
136356327,Wave 5,male,66,Partner,No degree,2,Owner,East Midlands
136357695,Wave 5,female,53,No partner,Degree,2,Not owner,East Midlands
136357699,Wave 5,male,67,No partner,No degree,2,Not owner,East Midlands
137632088,Wave 5,female,24,No partner,No degree,2,Not owner,East Midlands
136357691,Wave 5,male,28,No partner,No degree,Lowest 25%,Not owner,East Midlands
136358375,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,East Midlands
136358367,Wave 5,male,44,Partner,Degree,2,Not owner,East Midlands
136358371,Wave 5,female,53,Partner,Degree,2,Not owner,East Midlands
136360407,Wave 5,female,65,No partner,No degree,3,Owner,East Midlands
136363127,Wave 5,female,36,Partner,Degree,Lowest 25%,Owner,East Midlands
136363131,Wave 5,male,36,Partner,No degree,3,Owner,East Midlands
136364487,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,East Midlands
136364491,Wave 5,male,69,Partner,No degree,3,Owner,East Midlands
136366527,Wave 5,male,91,No partner,No degree,3,Owner,East Midlands
136367891,Wave 5,female,30,No partner,No degree,2,Owner,East Midlands
136371287,Wave 5,male,41,Partner,No degree,2,Owner,East Midlands
136371291,Wave 5,female,40,Partner,Degree,Highest 25%,Owner,East Midlands
136371967,Wave 5,male,78,No partner,No degree,2,Not owner,East Midlands
136374687,Wave 5,male,61,No partner,No degree,3,Not owner,East Midlands
136375371,Wave 5,female,18,No partner,Missing,Lowest 25%,Not owner,East Midlands
136375375,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,East Midlands
136375367,Wave 5,female,45,No partner,No degree,3,Owner,East Midlands
138257684,Wave 5,female,31,No partner,No degree,2,Owner,East Midlands
136376047,Wave 5,male,44,No partner,No degree,3,Owner,East Midlands
136376727,Wave 5,female,57,No partner,No degree,3,Owner,East Midlands
136377411,Wave 5,female,45,Partner,No degree,2,Owner,East Midlands
136382167,Wave 5,female,38,Partner,No degree,Lowest 25%,Owner,East Midlands
136382171,Wave 5,male,39,Partner,No degree,Highest 25%,Owner,East Midlands
136384207,Wave 5,female,30,Partner,Degree,Lowest 25%,Owner,East Midlands
136384211,Wave 5,male,30,Partner,No degree,Highest 25%,Owner,East Midlands
136386931,Wave 5,female,42,Partner,Degree,2,Owner,East Midlands
136386927,Wave 5,male,41,Partner,No degree,Lowest 25%,Owner,East Midlands
136392371,Wave 5,male,22,No partner,No degree,2,Not owner,East Midlands
138366484,Wave 5,male,54,Partner,No degree,3,Owner,East Midlands
138366524,Wave 5,female,50,Partner,No degree,Highest 25%,Owner,East Midlands
136398487,Wave 5,female,70,Partner,Degree,2,Owner,East Midlands
136398491,Wave 5,male,70,Partner,No degree,2,Owner,East Midlands
136399847,Wave 5,female,38,Partner,No degree,2,Not owner,East Midlands
136399851,Wave 5,male,48,Partner,No degree,2,Not owner,East Midlands
136399855,Wave 5,male,18,No partner,No degree,Lowest 25%,Not owner,East Midlands
136404607,Wave 5,male,24,No partner,No degree,Highest 25%,Not owner,East Midlands
138339286,Wave 5,female,56,No partner,No degree,3,Owner,East Midlands
136405287,Wave 5,male,98,No partner,Degree,Highest 25%,Owner,East Midlands
136406651,Wave 5,female,21,No partner,No degree,3,Not owner,East Midlands
136406647,Wave 5,female,40,No partner,Degree,Highest 25%,Owner,East Midlands
136406655,Wave 5,female,19,No partner,No degree,Lowest 25%,Not owner,East Midlands
136408007,Wave 5,female,35,No partner,No degree,2,Not owner,East Midlands
136411407,Wave 5,male,34,Partner,Degree,Highest 25%,Owner,East Midlands
136411411,Wave 5,female,32,Partner,Degree,3,Owner,East Midlands
136413451,Wave 5,female,45,No partner,Degree,3,Not owner,East Midlands
138339962,Wave 5,male,49,Partner,Degree,Highest 25%,Owner,East Midlands
136413447,Wave 5,female,32,Partner,Degree,3,Owner,East Midlands
136416851,Wave 5,female,36,No partner,No degree,2,Owner,East Midlands
136416847,Wave 5,male,45,No partner,Degree,Highest 25%,Owner,East Midlands
136418207,Wave 5,male,65,Partner,Degree,2,Owner,East Midlands
136418211,Wave 5,female,62,Partner,Degree,2,Owner,East Midlands
136422295,Wave 5,male,78,No partner,No degree,2,Owner,East Midlands
136422287,Wave 5,female,75,No partner,No degree,2,Owner,East Midlands
136426371,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,East Midlands
136426367,Wave 5,male,68,Partner,No degree,3,Owner,East Midlands
136428407,Wave 5,female,49,Partner,Degree,Highest 25%,Owner,East Midlands
136428411,Wave 5,male,56,Partner,Degree,Highest 25%,Owner,East Midlands
136428415,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,East Midlands
136430451,Wave 5,female,81,Partner,Degree,2,Owner,East Midlands
136430447,Wave 5,male,86,Partner,No degree,3,Owner,East Midlands
136431811,Wave 5,female,49,No partner,No degree,2,Not owner,East Midlands
136431807,Wave 5,male,49,No partner,No degree,3,Not owner,East Midlands
136433167,Wave 5,male,48,No partner,No degree,2,Owner,East Midlands
138475966,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,East Midlands
136433171,Wave 5,female,18,No partner,No degree,2,Not owner,East Midlands
136433851,Wave 5,female,29,Partner,No degree,2,Not owner,East Midlands
136433847,Wave 5,male,34,Partner,No degree,2,Not owner,East Midlands
136435207,Wave 5,male,68,Partner,No degree,2,Owner,East Midlands
136436567,Wave 5,male,78,Partner,No degree,3,Owner,East Midlands
136442687,Wave 5,female,66,No partner,No degree,2,Owner,West Midlands
136446087,Wave 5,female,27,Partner,Degree,2,Owner,West Midlands
136446091,Wave 5,male,28,Partner,Degree,3,Owner,West Midlands
136448807,Wave 5,female,80,No partner,No degree,Lowest 25%,Owner,West Midlands
136456967,Wave 5,male,52,Partner,Degree,Highest 25%,Owner,West Midlands
136458331,Wave 5,female,61,Partner,No degree,Lowest 25%,Owner,West Midlands
136458327,Wave 5,male,68,Partner,No degree,Highest 25%,Owner,West Midlands
138611326,Wave 5,male,19,No partner,No degree,2,Owner,West Midlands
136462407,Wave 5,male,33,Partner,Degree,Highest 25%,Owner,West Midlands
136462411,Wave 5,female,31,Partner,Degree,Lowest 25%,Owner,West Midlands
136468527,Wave 5,female,34,Partner,No degree,2,Owner,West Midlands
136468531,Wave 5,male,33,Partner,Degree,3,Owner,West Midlands
136480771,Wave 5,male,85,Partner,Degree,3,Owner,West Midlands
136480767,Wave 5,female,81,Partner,Degree,3,Owner,West Midlands
136483495,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,West Midlands
136483491,Wave 5,male,18,No partner,No degree,Lowest 25%,Not owner,West Midlands
136483487,Wave 5,female,41,No partner,No degree,3,Not owner,West Midlands
136485527,Wave 5,female,68,Partner,No degree,Lowest 25%,Owner,West Midlands
136485531,Wave 5,male,73,Partner,No degree,2,Owner,West Midlands
136486211,Wave 5,male,74,Partner,No degree,2,Owner,West Midlands
136486207,Wave 5,female,71,Partner,No degree,2,Owner,West Midlands
136489607,Wave 5,male,75,Partner,No degree,2,Owner,West Midlands
136489611,Wave 5,female,69,Partner,No degree,Lowest 25%,Owner,West Midlands
136489615,Wave 5,male,46,No partner,No degree,Highest 25%,Not owner,West Midlands
136490287,Wave 5,male,41,Partner,Degree,Highest 25%,Owner,West Midlands
136490291,Wave 5,female,41,Partner,Degree,Highest 25%,Owner,West Midlands
136490971,Wave 5,female,37,Partner,Degree,Highest 25%,Owner,West Midlands
136490967,Wave 5,male,59,Partner,Degree,Highest 25%,Owner,West Midlands
136491655,Wave 5,male,48,No partner,No degree,Highest 25%,Not owner,West Midlands
136491647,Wave 5,female,79,Partner,No degree,2,Owner,West Midlands
136491651,Wave 5,male,80,Partner,No degree,2,Owner,West Midlands
136493007,Wave 5,female,43,No partner,No degree,3,Owner,West Midlands
136497087,Wave 5,female,79,No partner,No degree,2,Owner,West Midlands
136499127,Wave 5,female,64,No partner,No degree,2,Owner,West Midlands
136500491,Wave 5,female,78,No partner,No degree,Highest 25%,Not owner,West Midlands
136501171,Wave 5,male,33,No partner,No degree,3,Not owner,West Midlands
136501167,Wave 5,female,55,No partner,No degree,Highest 25%,Owner,West Midlands
136502535,Wave 5,female,23,No partner,No degree,Lowest 25%,Not owner,West Midlands
136502527,Wave 5,male,56,Partner,Degree,Highest 25%,Owner,West Midlands
136502531,Wave 5,female,54,Partner,Degree,3,Owner,West Midlands
136502543,Wave 5,male,21,No partner,Degree,Lowest 25%,Not owner,West Midlands
136502539,Wave 5,male,21,No partner,No degree,Lowest 25%,Not owner,West Midlands
136503887,Wave 5,male,34,No partner,Degree,Highest 25%,Owner,West Midlands
136508651,Wave 5,female,33,Partner,Degree,Highest 25%,Owner,West Midlands
136508647,Wave 5,male,36,Partner,Degree,3,Owner,West Midlands
136509331,Wave 5,male,71,No partner,No degree,3,Owner,South West
136509327,Wave 5,female,71,No partner,Degree,3,Owner,South West
